CL,1518434.739,693131.157,P31-06,88°-05′-21.24″, F4BR-A
P31-06/1,1518433.323,693133.706
P31-06/2,1518436.322,693133.606
P31-06/3,1518436.155,693128.608
P31-06/4,1518433.156,693128.708
CL,1518436.071,693171.135,P31-07,88°-05′-21.24″, F4BR-A
P31-07/1,1518434.655,693173.683
P31-07/2,1518437.654,693173.583
P31-07/3,1518437.487,693168.586
P31-07/4,1518434.488,693168.686
CL,1518437.406,693211.111,P31-08,88°-05′-21.24″, F4B-E
P31-08/1,1518434.982,693213.444
P31-08/2,1518439.980,693213.277
P31-08/3,1518439.830,693208.779
P31-08/4,1518434.832,693208.946
CL,1518438.740,693251.090,P31-09,88°-05′-21.24″, F2B-B
P31-09/1,1518436.291,693252.673
P31-09/2,1518441.289,693252.506
P31-09/3,1518441.189,693249.508
P31-09/4,1518436.191,693249.674
CL,1518439.972,693288.069,P31-10,88°-05′-21.24″, F4B-E
P31-10/1,1518437.548,693290.401
P31-10/2,1518442.546,693290.234
P31-10/3,1518442.396,693285.737
P31-10/4,1518437.398,693285.903
